CUSTOMER_ID,ZIP_CODE,TOTAL_VISITS,TOTAL_SPE0T,AVRG_SPE0T_PER_VISIT,HAS_CREDIT_CARD,PSWEATERS,PK0IT_TOPS,PK0IT_DRES,PBLOUSES,PJACKETS,PCAR_P0TS,PCAS_P0TS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELR1,PFASHIO0,PLEGWEAR,PCOLLSP0D,AMSPE0D,PSSPE0D,CCSPE0D,AXSPE0D,SPE0D_LAST_MO0TH,SPE0D_LAST_3MO0TH,SPE0D_LAST_6MO0TH,SPE0T_LAST_1EAR,GMP,PROMOS_O0_FILE,DA1S_O0_FILE,FREQ_DA1S,MARKDOW0,PRODUCT_CLASSES,COUPO0S,ST1LES,STORES,STORELO1,VALPHO0,WEB,MAILED,RESPO0DED,RESPO0SERATE,LTFREDA1,CLUST1PE,PERCRET,RESP
9955600400446,1841,1,89.97,89.97,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,89.97,0,89.97,0,89.97,0,0.32,0,59,59,0.4,2,0,3,1,4686,1,0,0,0,0,29.5,41,0,1
9955600406307,1803,2,111.15,55.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.52,0,24.63,0,0,0,0,0,0.25,8,287,143.5,0.58,2,0,6,2,3741,1,0,1,0,0,95.66,8,0,0
9955600406400,1845,14,965.72,68.98,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,884.04,81.68,0,0,0,369.94,454.99,0.52,14,656,46.85,0.28,15,0,39,9,2611,0,0,6,4,66.67,18.74,8,0.65,0
9955600412643,1876,4,207.47,51.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.47,100,0,0,0,98.98,0,0.5,9,269,67.25,0.25,2,0,10,2,2611,0,0,1,0,0,53.8,3,0,0
9955600415376,1879,4,241.92,60.48,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,66.49,175.43,0,112.97,70,241.92,0,0.3,5,98,24.5,0.38,8,0,16,2,4538,1,0,0,0,0,14,4,0.28,0
9955600417514,1887,2,678,339,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,666,12,0,678,0,678,0,0.68,0,58,29,0,6,0,13,2,2611,1,0,0,0,0,14.5,5,0,0
9955600421654,1810,5,227.85,45.57,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,154,73.85,0,99.85,26,227.85,0,0.57,12,696,139.2,0.23,8,0,15,2,2738,1,0,3,2,66.67,33.14,1,0.12,0
9955600421935,1832,6,2093.58,348.93,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,319.23,1774.35,0,0,0,221.23,482.19,0.56,22,530,88.33,0.22,16,2,51,4,4686,1,0,11,5,45.45,26.5,8,0,0
9955600422734,1844,1,197,197,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,197,0,0,0,197,0,0.69,4,108,108,0,3,0,3,1,4582,1,0,0,0,0,108,11,0,0
9955600423940,1826,6,161.96,26.99,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,23.99,87.97,50,0,0,25,0,0.1,25,468,78,0.42,4,0,8,4,4582,0,0,7,1,14.29,52,10,0,0
9955600424387,1801,3,282.43,94.14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,282.43,0,0,0,0,0,0.53,17,397,132.33,0.12,4,0,9,1,4686,1,0,4,0,0,99.25,7,0.2,0
9955600426244,1887,4,206,51.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,191,15,0,0,0,36,0,0.6,9,240,60,0.08,6,0,9,2,2611,1,0,1,0,0,48,11,0.05,0
9955600427177,1863,2,99.95,49.97,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67.45,32.5,0,99.95,32.5,99.95,0,0.44,22,579,289.5,0.41,3,0,7,2,4686,1,0,10,2,20,52.63,3,0,0
9955600427807,1821,1,133.49,133.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.99,24.5,0,0,0,0,0,0.64,9,299,299,0.15,1,0,3,2,2968,1,0,2,0,0,149.5,5,0,0
9955600430135,1867,17,2273.57,133.73,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,197.25,1751.38,298.7,26.24,220.97,0,663.93,126,0.58,24,684,40.23,0.19,10,6,60,5,2611,1,0,9,6,66.67,12.66,3,0.1,1
9955600432872,1845,1,84.5,84.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5,0,0,0,0,0,0.44,7,268,268,0.42,1,0,3,1,4582,1,0,1,0,0,134,1,0,0
9955600434964,1890,1,98,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,98,0,0.57,7,523,523,0.27,1,0,4,1,4686,1,0,0,0,0,130.75,1,0,0
9955600436403,1821,1,176.97,176.97,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,173.19,3.78,0,0,0,176.97,0,0.57,14,512,512,0.12,5,1,7,2,2611,1,0,6,0,0,51.2,5,0,0
9955600436414,1832,2,116,58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,78,0,38,0,0,0,0,0,0.67,7,310,155,0,3,0,3,2,4686,1,0,2,0,0,77.5,10,1.1,0
9955600438553,1801,3,192.98,64.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,44.98,0,0,0,73.5,0,0.47,21,264,88,0.31,2,1,9,2,2738,1,0,10,1,10,13.89,15,0,0
9955600439824,1867,6,1034.84,172.47,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,880.05,154.79,0,112,0,260.69,0,0.55,12,232,38.66,0.2,16,1,36,3,2611,1,0,3,2,66.67,14.5,10,0.35,1
9955600442073,1826,5,1359.44,271.88,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1359.44,0,0,0,240,0,0.62,23,525,105,0.1,10,1,30,1,4582,1,0,8,2,25,29.16,6,0,0
9955600453244,1803,1,210,210,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,210,0,0.72,9,128,128,0,3,0,3,1,4686,1,0,1,0,0,128,4,0,0
9955600465870,1867,2,68.98,34.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.98,0,39.98,0,68.98,0,0.54,5,446,223,0.2,1,0,3,2,2611,1,0,0,0,0,111.5,4,0,0
9955600480086,1970,1,304,304,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,304,0,0,0,0,0,0.7,11,186,186,0,4,0,5,1,4686,1,0,2,0,0,37.2,4,0,0
9955600480831,33606,2,927.74,463.87,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,927.74,0,0,0,375,0,0.61,18,386,193,0.14,8,0,11,1,3,1,1,5,1,20,77.2,8,0,0
9955600481537,1966,2,214.43,107.21,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,129.96,84.47,0,0,0,0,0,0.43,16,657,328.5,0.29,5,0,10,2,2855,1,0,6,0,0,93.85,8,0,0
9955600484150,1923,1,77.97,77.97,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,62.97,15,0,0,0,0,0,0.3,4,249,249,0.35,3,0,4,2,2611,1,0,0,0,0,124.5,10,0,0
9955600488615,1923,1,76.94,76.94,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.94,0,0,0,76.94,0,0.45,5,92,92,0.3,3,0,6,1,4686,1,0,0,0,0,92,10,0,0
9955600488651,1940,1,280.49,280.49,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,200.62,79.87,0,0,0,0,0,0.64,18,698,698,0.11,6,1,8,2,2611,1,1,9,1,11.11,38.77,4,0,1
9955600490191,1938,1,67.97,67.97,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67.97,0,0,0,67.97,0,0.52,3,149,149,0.11,2,0,3,1,4686,1,0,0,0,0,149,20,0,0
9955600490595,1905,6,642.91,107.15,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,612.92,29.99,0,148,0,256.98,0,0.5,16,284,47.33,0.26,11,0,20,3,2738,1,0,4,1,25,35.5,32,0,0
9955600491754,1982,22,1441.62,65.52,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1412.22,29.4,0,848.1,473.51,848.1,0,0.5,25,698,31.72,0.26,7,1,71,11,2738,1,1,8,1,12.5,8.11,4,0.32,1
9955600492935,1904,2,87.99,43.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.99,0,0,0,87.99,0,0.55,9,166,83,0,4,0,5,1,2611,1,0,1,0,0,33.2,10,0.54,0
9955600497525,1906,1,153.94,153.94,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,153.94,0,153.94,0,153.94,0,0.37,1,85,85,0.3,4,0,6,1,4686,1,0,0,0,0,42.5,10,0,0
9955600502034,1960,9,568.82,63.2,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,17,221.04,330.78,0,114.02,0,275.27,0,0.15,21,691,76.77,0.47,10,2,27,3,2611,1,0,10,3,30,12.12,3,0.1,1
9955600502203,1983,1,165,165,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0.69,10,239,239,0,3,0,4,1,4686,0,0,2,0,0,239,4,0,0
9955600502272,7722,1,415.79,415.79,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,415.79,0,0,0,415.79,0,0.66,9,153,153,0.1,6,1,9,1,4686,1,0,1,0,0,153,4,0,0
9955600514736,2019,7,2083.82,297.68,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1818.11,265.71,0,388.35,0,1038.83,0,0.64,18,677,96.71,0.09,16,0,47,3,2664,1,0,10,4,40,22.56,11,0,0
9955600515726,2035,3,202.94,67.64,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54,148.94,0,0,0,19.99,0,0.5,9,636,212,0.04,4,0,8,3,3,1,0,6,2,33.33,53,15,0,0
9955600529882,2038,2,111,55.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,111,0,0,0,0,0,0.46,13,344,172,0.31,4,0,7,1,4538,1,0,4,1,25,57.33,6,0,0
9955600531522,2048,1,268.75,268.75,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,130.75,138,0,0,0,0,0,0.64,17,636,636,0.16,6,0,6,2,2664,1,0,6,0,0,106,28,0,0
9955600532534,2019,3,182.97,60.99,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,117,6,59.97,0,0,182.97,0,0.66,15,532,177.33,0,6,0,8,3,2664,1,0,7,1,14.29,44.33,4,0.21,0
9955600536923,2067,1,68.99,68.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.99,0,0,0,0,0,0.49,6,339,339,0.28,1,0,3,1,4538,0,0,0,0,0,339,5,0,0
9955600536981,2048,5,414.64,82.92,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,356.04,58.6,0,156.5,156.5,334.64,0,0.3,8,207,41.4,0.34,10,1,18,2,5068,1,0,2,1,50,15.92,6,0,0
9955600538341,2090,2,154.96,77.48,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,154.96,0,0,0,0,0,0.55,20,634,317,0,4,0,4,2,4538,1,0,6,1,16.67,211.33,4,0,0
9955600546124,2038,2,565.97,282.98,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,526.97,39,0,63,63,565.97,0,0.64,6,148,74,0.06,8,0,15,2,5068,1,0,1,1,100,18.5,1,0,0
9955600553515,2048,1,124,124,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,49,75,0,0,0,0,0,0.73,10,351,351,0,4,0,4,2,4538,1,0,4,0,0,175.5,18,0,0
9955600556677,2038,1,117.99,117.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,117.99,0,0,0,0,0,0.52,13,334,334,0.28,2,0,5,1,4538,1,0,3,0,0,83.5,23,0,0
9955600588977,60641,3,469.92,156.64,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,451.92,18,0,0,0,98,0,0.58,18,258,86,0.15,9,0,12,3,2611,1,0,6,0,0,43,32,0,0
9955600604422,2151,1,146.47,146.47,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,79.98,66.49,0,0,0,146.47,0,0.64,2,99,99,0.04,2,0,4,2,2611,1,0,0,0,0,49.5,10,0,0
9955600605254,2144,5,1043.74,208.74,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,916.2,127.54,0,171.5,0,902.46,0,0.56,19,656,131.2,0.21,14,2,37,2,2611,1,0,8,2,25,31.23,34,0.12,0
9955600622004,2169,3,80.23,26.74,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,55.24,24.99,0,0,0,0,43.73,0.46,9,581,193.66,0.29,4,0,5,3,4244,0,0,1,0,0,64.55,15,0,0
9955600628284,1749,1,157.45,157.45,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,31.48,125.97,0,157.45,0,157.45,0,0.36,1,78,78,0.32,4,1,6,2,337,1,0,0,0,0,39,3,0,0
9955600631231,2180,20,1679.67,83.98,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1623.67,56,0,754.35,573,1281.44,96,0.61,22,702,35.1,0.17,12,2,41,3,2611,1,0,9,5,55.56,9.48,27,0.04,1
9955600637114,2138,1,242,242,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,242,0,0,0,0,0,0.66,21,454,454,0.04,4,0,4,1,195,1,0,7,0,0,113.5,8,0,0
9955600656577,2176,3,97.97,32.65,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.97,0,0,0,29.98,48,0.5,17,697,232.33,0,4,0,4,1,4582,1,0,8,2,25,99.57,10,0,0
9955600661854,2155,51,6148.43,120.55,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,6043.35,105.08,0,1832.34,453.24,3477.18,360.43,0.33,24,494,9.68,0.41,31,9,304,5,1668,1,0,9,6,66.67,4.08,32,0.27,1
9955600664712,2118,4,198.95,49.73,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,198.95,0,28,28,28,0,0.18,15,581,145.25,0.36,7,0,9,2,4102,0,0,4,0,0,72.62,45,0.14,0
9955600676366,2126,5,347.91,69.58,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,370.91,0,57.96,57.96,280.43,0,0.43,19,619,123.8,0.27,9,0,23,4,4244,1,0,7,2,28.57,24.76,24,0.31,1
9955600682226,2155,7,479.24,68.46,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,461.27,0,17.97,0,73.09,0,171.03,196.99,0.48,19,319,45.57,0.21,12,1,22,3,3741,1,0,4,1,25,24.53,10,0,1
9955600702883,2143,2,248.99,124.49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248.99,0,0,0,102,0,0.63,15,287,143.5,0,2,0,6,2,4525,0,0,6,0,0,143.5,32,0,0
9955600705075,2155,2,139.98,69.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,117.98,22,0,0,0,0,0,0.64,11,286,143,0.16,3,0,4,3,1668,1,0,3,0,0,95.33,10,0,0
9955600715605,2151,1,167.48,167.48,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,167.48,0,0,0,0,0,0.56,8,245,245,0.18,4,0,5,1,5068,0,0,2,0,0,122.5,23,0,0
9955600725181,2364,11,483.87,43.98,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,199.91,109,174.96,83.99,109,333.38,226.98,0.61,23,638,58,0.12,10,2,22,5,5028,1,1,8,3,37.5,18.22,10,0.72,1
9955600742537,2368,2,81.75,40.87,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,81.75,0,61.76,0,61.76,0,0.4,3,340,170,0.38,4,0,5,1,4538,1,0,0,0,0,170,20,0,0
9955600794976,2420,1,97,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0.47,9,287,287,0.34,1,0,3,1,4686,0,0,1,0,0,287,1,0,0
9955600804741,2453,8,278.9,34.86,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,78.96,199.94,0,38,0,144.44,0,0.27,14,269,33.62,0.37,10,1,20,2,2611,1,0,2,1,50,20.69,15,0.13,0
9955600809713,2421,1,277.45,277.45,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,253.47,0,23.98,0,0,0,0,0,0.38,9,229,229,0.24,4,0,9,2,3741,0,0,2,0,0,114.5,1,0,0
9955600821863,2478,1,94,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,89,5,0,0,0,0,0,0.7,10,310,310,0.03,2,0,4,2,2881,0,0,3,0,0,155,1,0,0
9955600825384,2474,6,1234.77,205.79,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1219.77,15,0,417.3,0,1234.77,0,0.64,11,169,28.16,0.12,12,3,39,2,2611,1,1,2,1,50,7.04,4,0.07,1
9955600826835,2481,4,572.22,143.05,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,252.28,319.94,0,204.3,204.3,479.25,0,0.51,7,242,60.5,0.13,6,1,13,3,5068,1,0,0,0,0,40.33,14,0,0
9955600839741,2460,1,119.97,119.97,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,119.97,0,0,0,119.97,0,0.42,8,139,139,0,3,0,3,1,4686,1,0,1,0,0,139,1,0,0
9955600869157,2568,1,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,0,0,0,0,0,0.78,0,355,355,0,1,0,1,1,4665,0,0,0,0,0,355,38,0,0
9955600892931,2601,5,785.18,157.03,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,525.18,148.98,111.02,0,0,0,57.73,362.22,0.4,21,534,106.8,0.4,11,1,31,5,3741,1,0,9,2,22.22,31.41,23,0.08,0
9955600902401,2760,2,403.44,201.72,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,403.44,0,202.46,0,202.46,0,0.62,14,286,143,0.14,6,0,13,1,4538,1,0,4,0,0,143,5,0,0
9955600905541,2762,3,140.34,46.78,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.99,6,104.35,35.99,0,140.34,0,0.54,6,389,129.66,0.21,3,1,10,3,4538,1,0,0,0,0,25.93,10,0.12,0
9955600906913,2760,6,577.94,96.32,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,63.99,513.95,0,0,0,19.99,185,0.6,16,697,116.16,0.09,10,0,19,3,434,0,0,8,1,12.5,53.61,10,0,0
9955600912176,2703,2,76.17,38.08,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,51,25.17,0,0,25.17,0,0.59,8,686,343,0.2,3,1,5,2,4538,1,0,0,0,0,68.6,15,0,0
9955600912536,2760,6,902.37,150.39,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,29.5,872.87,0,0,0,100.95,312.97,0.55,19,327,54.5,0.16,14,1,30,2,4538,1,0,6,1,16.67,27.25,11,0,1
9955600913414,2766,1,71.49,71.49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.49,0,0,0,71.49,0,0.57,3,107,107,0.21,2,0,5,1,4538,1,0,0,0,0,35.66,16,0,0
9955600913652,2760,1,39.98,39.98,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.99,19.99,0,0,0,39.98,0,0.41,3,673,673,0,2,0,2,2,2664,1,0,0,0,0,84.12,16,0,0
9955600915294,2726,27,2034.64,75.35,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1540.05,341.14,153.45,507.33,59.18,1550.48,301.92,0.29,18,531,19.66,0.36,21,5,121,5,2664,1,0,5,5,100,5.83,10,0.8,1
9955600916363,2760,2,81.46,40.73,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,81.46,0,13.99,0,81.46,0,0.34,5,172,86,0.25,3,1,5,1,4538,1,0,0,0,0,86,25,0,0
9955600921886,2760,49,3551.65,72.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1242.42,2207.74,101.49,427.88,277.3,971.95,625.56,0.39,25,502,10.24,0.4,32,4,226,3,4538,1,0,6,5,83.33,3.19,4,0.56,1
9955600925590,2767,1,131.97,131.97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,111.98,19.99,0,0,0,0,0,0.52,5,244,244,0.13,2,0,5,2,2664,0,0,1,0,0,122,18,0,0
9955600928694,2762,10,399.93,39.99,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,322.22,23.74,53.97,59.47,0,122.47,0,0.46,18,593,59.3,0.34,8,0,18,4,2664,1,0,4,1,25,26.95,11,0.23,0
9955600928863,2703,11,424.3,38.57,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,375.3,49,0,0,0,300.2,98,0.58,15,329,29.9,0.17,9,1,25,2,2664,1,0,4,1,25,14.3,10,0.72,0
9955600932530,2760,4,444.59,111.14,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,397.17,47.42,0,42.6,42.6,42.6,0,0.65,9,541,135.25,0.13,8,1,11,2,2664,1,0,1,1,100,30.05,16,0,0
9955600933654,2720,1,307.77,307.77,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,152.53,155.24,0,0,0,307.77,0,0.44,11,127,127,0.32,5,1,14,2,4538,1,0,2,0,0,12.7,10,0,0
9955600933892,2767,10,407.69,40.76,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,344.22,6.5,56.97,101.94,0,185.92,0,0.41,10,548,54.8,0.28,11,1,20,4,1668,1,0,5,1,20,28.84,10,0.11,1
9955600933971,2763,11,1263.28,114.84,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1263.28,0,474.82,113,704.82,0,0.55,24,592,53.81,0.2,12,4,33,1,4538,1,0,10,3,30,21.14,4,0.08,1
9955600935104,2746,20,2580.72,129.03,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,2438.73,141.99,0,0,0,429.69,248.98,0.55,23,621,31.05,0.24,18,4,70,4,1603,1,1,9,7,77.78,11.29,40,0.15,1
9955600936037,2703,1,104.47,104.47,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74.48,29.99,0,0,0,0,0,0.51,5,284,284,0.29,3,0,4,2,2664,1,0,0,0,0,142,7,0,0
9955600939054,2703,2,153.98,76.99,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,108.98,45,0,0,0,129.98,0,0.67,8,208,104,0,6,0,7,2,2664,1,0,2,0,0,18.9,32,0,0
9955600947402,2116,3,325.36,108.45,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,69.99,214,41.37,214,214,325.36,0,0.61,4,108,36,0.04,6,2,7,3,4538,1,0,0,0,0,9.81,12,0,0
9955600948786,2760,3,139.97,46.65,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,104.99,34.98,0,49.99,0,49.99,0,0.5,7,692,230.66,0.17,4,0,5,2,2664,1,0,3,0,0,43.25,4,0,0
9955600950992,2760,4,951.03,237.75,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,943.53,7.5,0,0,0,560,0,0.52,13,222,55.5,0.23,12,0,34,2,2664,1,0,3,0,0,15.85,4,0.09,0
9955600951856,2766,29,1113.64,38.4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,456.1,20.99,636.55,129.93,68.95,467.09,103.5,0.23,8,581,20.03,0.44,23,3,90,8,5068,1,0,2,1,50,8.54,10,0.39,0
9955600952183,2760,14,618.63,44.18,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,156.23,60.72,401.68,122.25,55,240.43,211.95,0.35,26,648,46.28,0.33,15,2,42,5,5068,1,0,10,6,60,19.05,5,0.09,0
9955600956446,2703,6,237.9,39.65,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,56.98,180.92,0,50.98,0,211.91,0,0.41,7,579,96.5,0.17,6,0,13,2,2664,1,0,1,0,0,52.63,5,0.14,0
9955600969406,2852,2,347.57,173.78,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,347.57,0,0,0,0,0,0.63,8,230,115,0.11,6,1,7,1,22,1,0,2,0,0,115,4,0,0
9955600970756,2864,1,80.08,80.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.08,0,0,0,0,0,0.46,14,347,347,0.25,1,0,4,1,4538,1,0,4,0,0,347,18,0,0
9955600972400,2889,7,798.97,114.13,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,798.97,0,162.9,0,430.55,0,0.37,14,413,59,0.32,21,2,36,1,22,1,0,6,3,50,51.62,18,0,0
9955600974402,2831,9,1105.57,122.84,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1083.07,22.5,0,1024.1,48.97,1024.1,0,0.41,13,615,68.33,0.31,15,0,55,3,2758,1,0,8,1,12.5,36.17,10,0,0
9955600976787,2816,2,239.96,119.98,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,203.97,35.99,0,0,203.97,0,0.57,6,687,343.5,0.15,4,0,8,2,4538,1,0,1,0,0,229,7,0,0
9955600978114,2865,2,280.97,140.48,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,280.97,0,0,0,92,0,0.56,8,236,118,0.1,5,0,9,1,4538,1,0,2,0,0,78.66,39,0,0
9955600979306,2852,11,403.69,36.69,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,291.71,12,99.98,38.48,0,162.22,19.99,0.56,24,693,63,0.23,7,1,20,5,2664,1,0,10,7,70,13.32,10,0.25,0
9955600980814,2806,2,253.98,126.99,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,228.98,25,0,0,0,0,178.99,0.55,18,607,303.5,0.08,4,0,4,2,2664,1,0,10,2,20,75.87,1,0,0
9955600989480,2865,13,1083.38,83.33,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,717,115.45,250.93,158.64,120,679.43,138.75,0.45,24,592,45.53,0.33,16,3,66,4,2664,1,0,10,6,60,13.45,18,0.09,0
9955600991186,2828,2,138.97,69.48,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,138.97,0,98.97,0,98.97,0,0.41,17,693,346.5,0.36,4,0,9,1,4538,1,0,9,1,11.11,99,10,0,0
9955600995250,2828,3,119.45,39.81,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,119.45,0,24.49,0,59.48,0,0.38,5,260,86.66,0.32,3,0,5,2,4538,1,0,0,0,0,23.63,8,0,0
9955600999207,2816,1,272.69,272.69,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,272.69,0,0,0,272.69,0,0.68,4,107,107,0.1,5,1,5,1,22,1,0,0,0,0,107,20,0,0
9955601000940,2895,1,286.99,286.99,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,223,63.99,0,0,0,0,0,0.67,15,340,340,0.03,4,0,7,2,2664,1,0,6,0,0,170,18,0,0
